
#Team = 49ers Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Patriots,Stephen,Gostkowski,K,3,83,60,64,50,59,68,30,40,27,30,35,30,25,96,88,21,16,13,40,10,88,87,60,10,31,10,10,10,10,21,10,10,13,15,10,12,12,15,15,15,12,10,15,20,20,73,215,12,14100000,6000000,1/28/1984,Right,Memphis
Patriots,Ryan,Allen,P,6,80,72,69,44,62,69,24,35,37,28,30,30,25,91,85,15,14,29,65,10,95,80,64,10,20,10,10,10,10,14,10,10,10,10,19,16,27,15,15,15,12,10,15,20,20,74,220,5,5000000,2000000,2/28/1990,Left,LA. Tech
#Team = Raiders Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Raiders,Derek,Carr,QB,4,83,82,88,53,81,90,33,60,95,83,88,83,79,22,21,12,15,18,86,10,92,91,90,35,63,66,39,60,71,12,10,10,18,34,17,12,15,15,15,13,12,10,15,83,84,75,214,4,98500000,12500000,3/28/1991,Right,Fresno State
Raiders,A.J.,McCarron,QB,2,71,74,81,52,64,78,35,69,87,79,85,80,74,15,12,11,14,20,70,10,94,92,89,33,44,52,31,49,55,11,10,10,21,19,31,13,12,15,15,13,12,10,15,77,79,75,220,4,6000000,0,9/13/1990,Right,Alabama
Raiders,Marshawn,Lynch,HB,24,85,88,88,88,86,87,65,90,18,28,35,30,20,25,25,30,69,39,84,45,87,89,92,93,75,87,91,74,84,45,10,10,29,40,19,12,12,43,55,42,15,15,60,15,15,71,215,10,5203000,1950000,4/22/1986,Right,California
Raiders,Doug,Martin,HB,28,76,87,87,79,89,87,60,87,39,26,35,30,15,35,33,45,60,54,88,65,86,93,91,85,74,82,81,74,83,52,25,30,49,62,32,35,45,58,62,52,70,20,58,10,10,69,223,6,850000,620000,1/13/1989,Right,Boise State
Raiders,Jalen,Richard,HB,30,76,90,90,65,89,76,68,82,27,21,24,21,18,21,20,44,43,39,85,81,88,90,81,72,82,82,67,73,84,41,11,12,26,34,20,14,19,58,60,50,23,16,54,15,19,68,207,2,1620000,0,10/15/1993,Right,Southern Miss
Raiders,DeAndre,Washington,HB,33,74,91,92,71,92,72,65,79,30,25,29,28,19,23,15,34,38,32,86,75,90,89,90,73,78,83,66,70,83,21,20,30,32,36,15,19,29,60,67,60,20,20,65,18,20,68,204,2,2600000,260000,2/22/1993,Right,Texas Tech
Raiders,Keith,Smith,FB,41,60,77,81,76,84,76,61,72,25,6,6,6,6,20,20,60,53,73,80,10,90,84,69,59,53,52,58,55,65,55,55,62,49,75,59,62,69,50,55,43,71,73,47,6,6,72,232,4,2190000,810000,4/8/1992,Right,San Jose St.
Raiders,Jordy,Nelson,WR,82,86,88,91,67,88,90,96,78,37,10,15,10,6,25,25,53,25,31,84,71,87,96,85,45,74,95,65,78,88,45,15,15,45,39,15,15,20,93,91,84,12,10,88,6,10,75,217,10,8168750,6400000,5/31/1985,Right,Kansas State
Raiders,Amari,Cooper,WR,89,86,92,89,69,94,88,85,77,45,16,25,15,10,25,21,58,35,25,89,77,84,91,82,64,88,91,71,87,93,55,10,10,35,39,20,15,25,89,87,87,15,18,88,6,15,73,225,3,14624000,3680000,6/18/1994,Right,Alabama
Raiders,Seth,Roberts,WR,10,77,90,92,53,91,83,83,75,30,10,15,10,6,20,20,58,37,32,84,70,90,84,78,43,73,78,47,75,80,45,10,10,35,29,20,15,30,85,81,80,12,10,71,6,10,74,195,4,8700000,3000000,2/22/1991,Right,West Alabama
Raiders,Brandon,LaFell,WR,19,77,86,89,71,86,75,86,73,25,25,30,25,20,17,12,59,49,36,87,40,94,88,81,71,65,83,76,75,77,63,10,10,45,73,23,11,22,82,86,80,12,10,81,10,20,75,210,8,915000,0,11/4/1986,Right,LSU
Raiders,Dwayne,Harris,WR,17,70,86,88,62,89,83,80,72,66,47,56,47,40,25,25,45,36,31,81,86,88,93,91,64,87,84,54,81,87,42,10,10,45,35,15,10,22,81,76,69,12,10,68,35,67,70,202,7,790000,90000,9/16/1987,Right,East Carolina
Raiders,Jared,Cook,TE,87,84,85,91,67,84,83,87,68,25,10,15,10,6,15,19,54,69,44,91,11,84,91,77,62,72,79,76,79,76,63,10,10,43,35,21,10,24,86,82,73,12,10,74,6,10,77,254,9,7500000,2500000,4/7/1987,Right,South Carolina
Raiders,Lee,Smith,TE,86,71,72,83,84,72,73,69,72,40,10,15,10,6,20,15,71,64,40,67,20,84,78,88,76,30,65,70,49,71,77,10,10,40,40,20,15,20,75,74,36,15,15,82,6,10,78,265,7,6150000,2850000,11/21/1987,Right,Marshall
Raiders,Derek,Carrier,TE,85,70,86,88,64,86,70,77,75,29,10,15,10,6,15,19,57,62,34,90,40,86,83,75,68,60,68,63,72,74,62,10,10,40,33,25,21,25,77,73,52,35,50,75,6,10,76,244,6,4500000,1000000,7/25/1990,Right,Beloit College
Raiders,Kolton,Miller,LT,77,77,75,84,87,70,63,22,30,12,6,6,6,6,10,12,82,81,31,77,10,87,84,86,23,16,12,10,10,10,84,10,10,31,27,13,12,16,15,15,12,30,10,14,6,6,80,320,0,13471601,7880000,10/9/1995,Right,UCLA
Raiders,Justin,Murray,LT,71,62,75,84,78,71,52,42,64,30,6,6,6,6,22,21,72,71,41,72,10,87,85,80,20,15,10,19,10,10,72,25,15,39,29,20,13,15,15,25,8,20,10,40,6,6,77,304,2,480000,0,4/1/1993,Right,Cincinnati
Raiders,Donald,Penn,RT,72,86,65,70,92,55,98,57,45,10,6,6,6,6,8,7,87,81,25,25,10,89,79,85,42,21,25,10,10,10,89,10,10,17,21,24,16,12,36,50,25,12,10,44,6,6,76,340,12,8700000,4620000,4/27/1983,Right,Utah State
Raiders,Brandon,Parker,RT,75,68,60,78,77,56,53,22,21,22,6,6,6,6,17,12,77,79,31,71,10,94,91,93,30,10,15,14,10,12,80,18,13,30,30,16,13,15,15,15,7,30,10,12,6,6,79,314,0,4086437,1050000,10/21/1995,Right,N.C. AT
Raiders,Kelechi,Osemele,LG,70,90,63,76,93,61,92,19,40,29,6,6,6,6,21,32,77,89,32,71,10,88,90,75,35,11,10,10,10,10,91,10,10,22,35,18,9,10,12,10,6,22,10,12,6,6,77,330,6,58000000,12000000,6/24/1989,Right,Iowa State
Raiders,Jon,Feliciano,LG,76,67,62,75,81,51,68,35,40,23,6,6,6,6,22,17,75,74,41,75,14,90,79,88,25,11,14,38,11,12,71,10,10,29,25,10,12,12,12,10,6,35,10,12,6,6,76,323,3,2400000,400000,8/7/1991,Right,Miami
Raiders,Gabe,Jackson,RG,66,79,55,80,92,52,86,44,30,19,6,6,6,6,22,20,72,80,35,79,10,92,82,77,33,10,11,25,10,10,86,10,10,35,19,10,12,12,12,10,6,25,10,12,6,6,75,336,4,44300000,11250000,7/12/1991,Right,Mississippi St.
Raiders,T.J.,Clemmings,RG,74,68,68,78,85,70,72,45,55,30,6,6,6,6,25,25,73,68,55,82,10,92,85,84,25,10,10,15,10,10,82,65,35,62,65,29,15,20,25,21,15,60,10,45,6,6,77,309,3,1907000,0,11/18/1991,Right,Pittsburgh
Raiders,Rodney,Hudson,C,61,95,61,79,90,67,88,34,40,12,6,6,6,6,11,15,82,94,45,55,10,92,85,97,20,35,10,10,10,10,91,30,30,41,35,15,12,14,15,15,8,20,10,15,6,6,74,300,7,16250000,700000,7/12/1989,Right,Florida State
Raiders,Tank,Carradine,LE,96,79,80,87,90,81,73,45,50,20,6,6,6,6,19,15,45,45,81,78,10,81,80,84,54,35,40,42,50,51,82,77,63,78,82,73,39,50,25,15,9,79,35,15,6,6,76,270,5,1015000,230000,2/18/1989,Right,Florida State
Raiders,Frostee,Rucker,LE,98,76,73,79,80,70,83,24,40,11,6,6,6,6,15,18,45,45,83,68,10,88,75,85,30,29,10,10,25,10,83,75,56,80,78,83,20,29,12,10,5,66,10,12,6,6,75,280,12,1015000,250000,9/14/1983,Right,USC
Raiders,Bruce,Irvin,RE,51,81,87,89,70,83,79,68,65,25,6,6,6,6,26,20,45,45,85,83,10,94,88,88,44,22,35,42,35,45,84,81,62,80,87,79,63,73,51,62,29,85,40,44,6,6,75,260,6,38000000,6000000,11/1/1987,Right,West Virginia
Raiders,Shilique,Calhoun,RE,91,72,78,85,79,84,57,50,46,22,6,6,6,6,20,19,26,20,78,84,9,91,85,90,33,22,27,27,22,31,68,63,78,67,78,57,42,53,21,23,8,80,22,17,6,6,76,251,2,630000,0,3/20/1992,Right,Michigan St.
Raiders,Arden,Key,RE,99,71,78,85,77,79,62,35,32,10,6,6,6,6,17,12,45,45,72,76,10,87,84,79,28,19,21,31,29,36,78,71,79,73,77,62,30,47,16,19,7,82,21,12,6,6,78,265,0,3557959,820000,5/3/1996,Right,LSU
Raiders,Justin,Ellis,DT,78,80,71,80,84,62,80,35,40,25,6,6,6,6,20,20,45,45,87,76,10,88,73,81,42,10,39,45,10,10,81,75,54,84,82,80,15,20,15,15,8,74,15,15,6,6,74,334,4,9000000,4500000,12/27/1990,Right,LA. Tech
Raiders,Maurice,Hurst,DT,73,76,73,83,93,67,57,28,31,12,6,6,6,6,14,12,45,45,83,76,17,83,86,90,35,18,22,34,18,27,86,72,84,82,80,57,25,29,23,26,15,82,23,23,6,6,74,282,0,2734054,310000,5/9/1995,Right,Michigan
Raiders,Ahtyba,Rubin,DT,93,75,61,79,92,55,76,40,40,26,6,6,6,6,25,25,45,45,83,61,10,90,77,90,20,12,15,35,10,10,78,78,58,70,76,76,20,29,29,15,8,74,15,15,6,6,74,310,10,1015000,0,7/25/1986,Right,Iowa State
Raiders,Eddie,Vanderdoes,DT,94,73,73,83,89,76,70,36,31,23,6,6,6,6,23,17,45,45,77,71,8,87,81,86,48,33,52,42,17,26,85,78,68,67,76,70,22,31,15,15,9,78,20,15,6,6,76,305,1,3169000,760000,10/13/1994,Right,UCLA
Raiders,Emmanuel,Lamur,LOLB,54,70,83,89,69,76,67,60,55,34,6,6,6,6,28,28,45,45,75,83,10,88,79,75,44,35,20,49,45,25,73,50,63,72,78,67,67,76,25,15,6,78,45,12,6,6,76,245,6,790000,90000,6/8/1989,Right,Kansas State
Raiders,Kyle,Wilber,LOLB,58,70,82,87,73,75,75,63,58,25,6,6,6,6,20,20,45,45,80,83,10,88,82,75,40,27,25,35,15,30,78,52,67,71,77,75,49,61,44,50,8,62,40,12,6,6,76,245,6,2140000,610000,4/26/1989,Right,Wake Forest
Raiders,Tahir,Whitehead,ROLB,59,83,83,87,71,80,83,62,60,25,6,6,6,6,20,20,45,45,90,89,10,96,91,67,43,32,40,29,35,45,82,61,50,84,90,83,50,61,20,24,9,81,60,25,6,6,74,241,6,15000000,3000000,4/2/1990,Right,Temple
Raiders,Nicholas,Morrow,ROLB,50,71,87,86,76,87,74,66,63,27,11,15,10,10,21,18,44,44,79,88,42,80,90,81,38,48,50,39,40,44,62,53,59,69,79,74,53,58,59,63,42,72,54,44,15,15,72,224,1,1665000,0,7/10/1995,Right,Greenville College
Raiders,Derrick,Johnson,MLB,56,80,82,86,73,83,86,74,66,8,6,6,6,6,21,10,45,45,85,80,10,82,93,90,25,46,35,50,60,54,88,50,60,73,80,86,73,82,45,25,8,88,55,20,6,6,75,242,13,1300000,200000,11/22/1982,Right,Texas
Raiders,Marquel,Lee,MLB,55,69,80,87,76,77,69,53,49,25,6,6,6,6,20,20,45,45,83,76,15,93,86,87,33,38,45,41,37,48,73,50,62,76,82,69,51,59,40,45,20,79,43,16,6,6,75,240,1,2609000,250000,10/21/1995,Right,Wake Forest
Raiders,Dominique,Rodgers-Cromartie,CB,45,84,93,91,51,92,81,78,62,40,6,6,6,6,25,25,35,35,48,91,74,86,92,65,30,80,80,30,84,86,48,32,45,42,66,81,86,82,85,55,36,50,86,50,6,6,74,205,10,1015000,500000,4/7/1986,Right,Tennessee St.
Raiders,Rashaan,Melvin,CB,22,84,90,90,56,89,84,62,59,17,6,6,6,6,18,22,35,35,62,90,54,86,90,69,10,50,45,20,65,71,47,25,35,58,82,84,87,86,60,45,13,62,87,15,6,6,74,193,5,3460000,1850000,10/2/1989,Right,N. Illinois
Raiders,Gareon,Conley,CB,21,77,91,91,73,88,73,65,61,27,6,6,6,6,15,14,35,35,62,88,45,86,91,80,28,63,64,48,68,76,52,27,35,49,72,73,77,74,62,52,17,52,82,31,6,6,72,195,1,10511000,5780000,6/24/1995,Right,Ohio State
Raiders,Dexter,McDonald,CB,23,74,91,91,61,89,72,60,64,35,6,6,6,6,15,14,35,35,45,92,40,90,86,65,45,54,60,43,62,64,48,42,46,46,63,72,72,77,60,35,16,61,77,45,6,6,73,200,3,1800000,200000,1/1/1992,Right,Kansas
Raiders,Daryl,Worley,CB,20,73,86,90,67,84,74,69,67,27,15,18,16,13,18,17,14,10,62,86,65,89,90,87,28,68,62,32,69,74,51,35,39,53,82,74,70,76,61,48,17,63,84,27,14,22,73,205,2,630000,0,2/22/1995,Right,West Virginia
Raiders,Leon,Hall,CB,29,71,86,91,69,82,69,64,60,27,6,6,6,6,10,11,35,35,67,85,62,87,96,84,25,40,60,15,72,85,54,37,42,49,69,69,73,74,61,38,13,62,73,15,6,6,71,195,11,915000,90000,12/9/1984,Right,Michigan
Raiders,Nick,Nelson,CB,23,68,88,89,59,87,54,53,55,23,6,6,6,6,14,12,40,35,50,87,80,91,90,79,25,65,69,28,63,72,50,37,44,54,73,54,78,74,60,27,27,67,77,22,6,6,71,207,0,3113698,690000,10/16/1996,Right,Wisconsin
Raiders,Tevin,Mitchel,CB,37,65,91,91,67,90,53,59,63,30,6,6,6,6,15,15,35,35,38,86,50,77,88,69,22,69,55,24,67,72,45,24,28,35,52,53,73,70,62,51,13,35,65,25,6,6,72,192,3,363000,0,8/3/1992,Right,Arkansas
Raiders,Karl,Joseph,SS,42,83,87,90,76,87,88,73,79,27,11,15,10,10,21,18,16,25,74,88,60,84,87,86,31,55,54,47,57,61,68,52,58,63,85,88,63,70,60,48,13,88,69,23,15,15,70,205,2,11800000,6800000,9/8/1994,Right,West Virginia
Raiders,Obi,Melifonwu,SS,20,75,92,93,75,89,65,74,68,32,11,15,10,10,20,15,35,35,75,97,30,84,95,70,37,64,60,48,66,71,60,31,40,59,78,65,64,69,62,61,23,86,81,26,15,15,75,217,1,2524832,1060000,4/5/1994,Right,Connecticut
Raiders,Marcus,Gilchrist,FS,31,82,88,89,52,91,81,73,60,40,6,6,6,6,25,25,35,35,79,92,72,90,95,82,30,74,76,30,77,75,64,46,56,57,81,81,78,76,62,35,23,55,64,40,6,6,70,198,7,2150000,1850000,12/8/1988,Right,Clemson
Raiders,Reggie,Nelson,FS,27,77,86,88,58,86,80,78,62,25,11,15,10,10,15,30,35,35,70,87,50,95,96,86,45,70,55,20,54,65,63,39,52,52,82,80,64,72,63,44,13,81,62,20,15,15,71,210,11,2250000,250000,3/21/1983,Right,Florida
Raiders,Mike,Nugent,K,6,72,73,74,34,52,52,16,40,28,30,35,30,25,91,78,16,17,25,32,10,90,92,65,10,24,10,10,10,10,16,10,10,25,22,29,20,14,15,15,15,12,10,15,20,20,70,190,13,1015000,0,3/2/1982,Right,Ohio State
Raiders,Johnny,Townsend,P,5,75,78,83,45,60,52,24,41,46,25,31,26,20,95,77,17,18,32,52,10,89,84,62,12,17,12,10,10,15,21,10,10,25,36,19,13,18,15,14,15,24,10,16,17,22,73,202,0,2632559,210000,2/14/1995,Right,Florida
#Team = Rams Players:53
#team,firstName,lastName,position,jerseyNum,ovr,speed,acceleration,strength,agility,awareness,catching,carrying,throwPower,throwAccuracy,throwAccuracyShort,throwAccuracyMid,throwAccuracyDeep,kickPower,kickAccuracy,runBlock,passBlock,tackle,jumping,kickReturn,injury,stamina,toughness,trucking,elusiveness,bCVision,stiffArm,spinMove,jukeMove,impactBlocking,powerMoves,finesseMoves,blockShedding,pursuit,playRecognition,manCoverage,zoneCoverage,spectacularCatch,catchInTraffic,routeRunning,hitPower,press,release,playAction,throwOnTheRun,height,weight,yearsPro,totalSalary,signingBonus,plyrBirthdate,plyrHandedness,college
Rams,Jared,Goff,QB,16,83,78,86,64,69,87,24,56,94,84,90,84,79,21,20,16,17,27,67,11,90,93,89,35,57,64,34,44,54,21,9,9,21,28,21,12,18,20,20,16,17,9,19,88,82,76,223,2,28700000,18400000,10/14/1994,Right,California
Rams,Sean,Mannion,QB,14,63,68,76,61,58,65,20,52,88,75,77,75,73,15,11,15,15,22,73,5,89,87,83,43,37,39,37,28,32,16,5,5,18,16,13,5,11,10,12,11,7,5,16,70,73,78,223,3,2400000,600000,4/23/1992,Right,Oregon State
Rams,Brandon,Allen,QB,8,61,78,82,56,61,51,26,59,88,74,78,74,70,21,20,16,17,24,60,13,85,88,75,29,33,52,31,28,54,21,9,9,21,28,21,12,18,20,20,16,11,9,19,76,78,74,209,2,1890000,0,9/5/1992,Right,Arkansas
Rams,Todd,Gurley II,HB,30,92,92,92,75,94,96,72,86,34,35,35,35,35,19,15,44,55,41,89,77,89,92,89,84,90,94,89,83,90,44,11,14,42,44,15,10,20,65,62,50,45,12,55,15,25,73,227,3,47949979,23070000,8/3/1994,Left,Georgia
Rams,Malcolm,Brown,HB,34,70,89,92,73,84,75,56,86,25,23,30,25,15,19,15,51,58,39,84,63,87,83,82,83,57,79,77,76,78,45,5,5,27,35,16,10,15,62,51,36,17,5,45,10,10,71,222,3,630000,0,5/15/1993,Right,Texas
Rams,Justin,Davis,HB,33,70,88,91,65,91,52,61,73,28,23,26,24,21,21,17,29,36,27,74,68,88,87,77,61,82,77,61,82,86,31,11,12,26,32,20,13,20,44,46,33,22,17,47,18,20,73,198,1,1665000,0,11/11/1995,Right,USC
Rams,John,Kelly,HB,42,70,85,90,75,80,63,66,81,35,30,35,30,25,20,14,34,43,33,84,45,88,87,82,87,74,78,84,75,84,37,10,10,30,32,18,10,17,63,66,61,33,14,61,19,25,69,205,0,2603296,180000,10/4/1996,Right,Tennessee
Rams,Brandin,Cooks,WR,12,87,95,92,54,96,88,92,74,34,10,15,10,6,21,20,55,32,25,87,82,92,93,74,41,86,93,44,75,79,40,10,10,32,34,24,18,25,88,86,87,15,10,80,6,10,70,183,4,52000000,7000000,9/25/1993,Right,Oregon State
Rams,Robert,Woods,WR,17,83,91,88,58,89,90,91,77,34,24,28,24,20,25,22,58,45,39,89,78,94,92,79,53,76,86,58,77,85,53,10,10,40,41,22,18,21,88,87,84,15,40,79,15,22,72,193,5,18290000,6470000,4/10/1992,Right,USC
Rams,Cooper,Kupp,WR,18,80,87,90,65,94,84,88,74,48,36,42,36,30,22,20,51,46,31,76,84,89,94,85,55,80,85,78,75,85,54,10,10,28,31,22,15,26,86,83,84,26,10,78,37,42,74,205,1,3830000,950000,6/15/1993,Right,Eastern Wash.
Rams,Josh,Reynolds,WR,83,73,88,88,60,84,68,85,76,30,20,25,20,15,20,14,45,44,35,88,45,87,92,77,50,72,79,70,72,76,49,10,10,24,32,17,18,26,89,83,77,28,20,69,20,27,75,192,1,3006000,650000,2/16/1995,Right,Texas AM
Rams,Pharoh,Cooper,WR,10,65,87,89,72,91,65,78,66,36,26,29,27,22,23,22,44,38,26,85,81,88,89,78,27,74,82,36,78,79,45,11,11,39,37,21,16,24,75,70,68,15,16,63,18,24,71,207,2,2840000,550000,3/7/1995,Right,South Carolina
Rams,Tyler,Higbee,TE,89,77,80,82,79,85,77,83,78,26,18,22,18,16,21,19,74,54,34,83,18,88,85,89,74,60,78,63,58,65,65,17,17,32,33,22,14,21,82,77,63,27,17,63,10,21,78,257,2,2870000,580000,1/1/1993,Right,W. Kentucky
Rams,Gerald,Everett,TE,81,77,85,88,67,78,70,83,75,25,10,15,10,6,15,11,61,57,36,89,40,88,85,83,77,76,81,76,62,81,68,10,10,30,37,23,12,12,81,79,64,28,25,65,6,10,75,245,1,6063000,2540000,6/25/1994,Right,South Alabama
Rams,Johnny,Mundt,TE,82,65,81,87,78,85,54,73,68,25,6,6,6,6,22,20,56,59,33,74,10,86,85,84,70,58,67,71,58,62,60,22,16,26,33,24,14,24,68,72,56,30,10,60,6,6,76,232,1,1050000,0,11/23/1994,Right,Oregon
Rams,Andrew,Whitworth,LT,77,88,62,73,94,59,96,24,40,35,6,6,6,6,20,28,87,87,37,53,13,90,90,88,40,19,10,10,10,10,91,20,20,37,40,10,15,12,12,10,6,12,10,12,6,6,79,333,12,14265000,6820000,12/18/1981,Right,LSU
Rams,Joseph,Noteboom,LT,70,67,74,84,85,61,52,20,25,17,6,6,6,6,15,12,75,75,31,62,11,90,87,89,20,10,13,18,12,15,77,10,10,30,31,10,12,12,14,15,7,33,10,15,6,6,77,322,0,3531831,810000,6/19/1995,Right,TCU
Rams,Rob,Havenstein,RT,79,79,57,75,84,45,86,27,40,11,6,6,6,6,15,12,88,79,35,76,10,90,78,83,21,11,10,10,10,10,80,10,10,25,30,28,12,13,15,15,8,20,10,15,6,6,80,328,3,27976000,5500000,5/13/1992,Right,Wisconsin
Rams,Rodger,Saffold III,LG,76,80,62,77,84,69,88,40,25,24,6,6,6,6,25,25,90,80,32,67,10,84,92,61,25,20,15,15,22,20,87,15,15,15,21,10,12,15,15,15,6,15,10,20,6,6,77,325,8,34000000,5000000,6/6/1988,Right,Indiana
Rams,Jamil,Demby,LG,64,65,55,76,85,55,55,13,18,17,6,6,6,6,15,12,73,75,22,61,10,92,74,90,15,7,12,10,10,10,81,10,10,16,18,15,10,11,12,10,6,12,10,12,6,6,77,321,0,2571625,150000,6/20/1996,Right,Maine
Rams,Jamon,Brown,RG,68,71,70,82,87,52,76,30,33,24,6,6,6,6,25,25,76,72,35,76,10,91,71,74,25,10,10,35,10,10,79,55,35,54,51,29,12,15,12,10,6,45,15,12,6,6,76,340,3,3000000,1000000,3/15/1993,Right,Louisville
Rams,John,Sullivan,C,65,78,56,76,86,61,87,45,45,30,6,6,6,6,25,25,77,80,30,49,10,94,89,90,20,12,10,30,10,10,86,10,10,20,30,15,12,15,15,15,8,20,10,15,6,6,76,310,10,8375000,2000000,8/8/1985,Right,Notre Dame
Rams,Brian,Allen,C,55,66,62,76,81,58,58,30,27,12,6,6,6,6,11,15,76,73,31,67,10,89,82,91,20,23,10,10,10,10,77,15,13,19,25,15,12,14,15,15,8,20,10,15,6,6,74,305,0,3101953,680000,10/11/1995,Right,Michigan St.
Rams,Austin,Blythe,C,66,63,60,79,82,70,66,27,24,24,6,6,6,6,20,20,73,70,32,61,9,93,93,91,26,17,16,21,13,17,73,12,13,26,31,19,12,14,14,14,7,28,8,15,6,6,75,300,2,1890000,0,6/16/1992,Right,Iowa
Rams,Michael,Brockers,LE,90,88,64,82,89,74,92,27,40,20,6,6,6,6,15,16,45,45,88,73,10,95,85,76,25,10,15,27,12,15,88,75,55,90,86,92,15,20,15,15,9,83,16,15,6,6,77,302,6,19500000,16200000,12/21/1990,Right,LSU
Rams,Morgan,Fox,LE,97,75,76,80,84,77,70,35,44,23,6,6,6,6,18,14,45,45,81,84,13,91,85,90,33,28,37,34,17,28,82,78,58,68,78,70,24,29,28,31,13,77,13,16,6,6,75,275,2,990000,0,9/12/1994,Right,Colorado St.
Rams,Aaron,Donald,RE,99,99,83,90,97,82,99,42,48,20,6,6,6,6,25,21,45,45,93,76,10,95,93,87,32,15,25,29,25,21,93,98,92,88,89,99,25,29,47,23,10,85,10,12,6,6,73,280,4,101892000,40000000,5/23/1991,Right,Pittsburgh
Rams,Ethan,Westbrooks,RE,95,73,76,82,82,71,77,44,46,35,6,6,6,6,30,30,45,45,72,78,10,90,77,72,54,24,38,52,45,35,86,67,81,72,80,77,24,29,15,10,5,67,35,20,6,6,76,283,4,3050000,0,11/15/1990,Right,W. Texas AM
Rams,Tanzel,Smart,RE,92,68,67,80,82,64,70,32,26,14,6,6,6,6,17,11,45,45,74,77,10,88,76,78,35,22,24,34,14,23,81,70,78,70,77,70,18,27,18,24,10,80,10,15,6,6,73,290,1,2520000,160000,11/6/1994,Right,Tulane
Rams,Ndamukong,Suh,DT,93,94,72,83,98,82,87,45,45,28,6,6,6,6,66,58,45,45,91,80,10,93,94,98,25,24,30,25,33,30,90,88,72,92,88,87,31,48,25,30,8,90,25,20,6,6,76,313,8,14000000,0,1/6/1987,Right,Nebraska
Rams,Sebastian,Joseph-Day,DT,69,68,73,85,81,70,54,21,24,10,6,6,6,6,8,6,45,45,77,77,10,90,76,88,20,21,20,26,17,24,82,74,55,79,78,54,20,26,19,20,8,76,10,15,6,6,75,310,0,2570241,150000,3/21/1995,Right,Rutgers
Rams,Dominique,Easley,LOLB,91,71,75,81,83,71,74,32,40,28,6,6,6,6,19,11,45,45,79,75,10,74,85,75,35,15,24,40,35,35,85,79,69,77,82,74,35,45,12,10,5,80,10,12,6,6,74,263,4,705000,140000,4/28/1992,Right,Florida
Rams,Matt,Longacre,LOLB,96,71,81,86,75,79,70,31,28,18,6,6,6,6,22,29,35,35,75,81,10,87,84,85,41,33,32,39,40,35,78,81,61,68,76,70,53,58,15,15,9,74,50,20,6,6,75,265,3,1907000,0,9/21/1991,Right,NW Missouri State
Rams,Garrett,Sickels,LOLB,56,66,80,85,79,78,61,42,36,25,6,6,6,6,20,21,45,45,77,80,10,81,80,84,37,26,40,45,26,42,66,65,73,72,74,61,46,54,38,43,10,70,32,14,6,6,76,252,1,363000,0,9/24/1994,Right,Penn State
Rams,Justin,Lawler,LOLB,53,66,73,80,78,70,61,47,38,30,6,6,6,6,17,12,45,45,79,75,10,92,87,90,36,25,33,27,21,31,77,75,67,76,80,61,41,52,36,38,22,73,20,21,6,6,76,266,0,2488744,70000,12/23/1994,Right,SMU
Rams,Samson,Ebukam,ROLB,50,75,86,89,83,82,65,46,41,25,6,6,6,6,20,20,45,45,81,92,10,92,84,87,36,41,46,35,48,58,81,58,73,76,82,65,53,64,38,42,14,84,36,17,6,6,75,240,1,2971000,610000,5/9/1995,Right,Eastern Wash.
Rams,Ogbonnia,Okoronkwo,ROLB,45,68,82,87,83,79,53,41,40,19,5,5,5,5,15,10,45,45,79,90,10,90,84,85,25,39,36,10,35,39,80,65,77,72,80,53,42,53,15,25,15,75,24,15,5,5,73,253,0,2689543,270000,4/24/1995,Right,Oklahoma
Rams,Mark,Barron,MLB,26,77,86,87,72,81,82,68,64,35,11,15,10,10,20,15,45,45,81,85,35,81,94,88,55,35,72,52,55,60,80,58,49,66,81,82,74,78,61,65,25,90,61,20,15,15,74,230,6,45000000,5000000,10/27/1989,Right,Alabama
Rams,Bryce,Hager,MLB,54,70,85,88,78,75,65,54,55,25,6,6,6,6,15,19,45,45,83,85,15,83,91,74,46,35,49,45,40,42,73,63,56,67,76,65,64,78,24,25,10,63,33,13,6,6,73,237,3,1800000,200000,5/4/1992,Right,Baylor
